Student Name,Phone Number,Email ID,Admission Type,Courses Taken,Tenth YOP,Tenth Percentage,Twelth YOP,Twelth Percentage,Degree Yop,Degree Stream,Degree Percentage,Masters Degree YOP,Masters Degree Stream,Masters Degree Percentage,Course_Enrollment_Date
Stud_22233,9096812660,Stud_22233@gmail.com,INC,Python Data Science,2018,80.01,2020,71.7,2023,Bsc,93.41,2025,ME,44.0,2025-10-08
Stud_22234,9541689486,Stud_22234@gmail.com,PAID,Python FullStack Development,2017,71.98,2019,72.52,2022,Bsc,89.76,2024,MCA,89.0,2024-02-16
Stud_22235,8399819684,Stud_22235@gmail.com,PAID,Python FullStack Development,2018,98.86,2020,87.77,2024,BTech,96.06,2026,MTech,88.0,2026-01-28
Stud_22236,8000042134,Stud_22236@gmail.com,PAID,Python Data Science,2018,64.68,2020,68.26,2024,BE,95.48,0,,,2024-04-04
Stud_22237,7880497869,Stud_22237@gmail.com,PAID,Python FullStack Development,2019,82.36,2021,73.61,2025,BTech,98.04,2027,MTech,93.0,2026-02-03
Stud_22238,7589105661,Stud_22238@gmail.com,INC,Python Selenium,2020,97.14,2022,86.31,2025,BBA,90.18,0,,,2025-02-18
Stud_22239,7831964535,Stud_22239@gmail.com,INC,Python FullStack Development,2020,63.6,2022,77.53,2025,Bsc,79.95,2027,ME,64.0,2026-02-08
Stud_22240,8621212450,Stud_22240@gmail.com,INC,Python Selenium,2020,96.45,2022,88.19,2025,BBA,74.0,2027,ME,42.0,2026-02-25
Stud_22241,8093170499,Stud_22241@gmail.com,PAID,Python FullStack Development,2020,76.88,2022,95.32,2025,BBA,72.8,2027,MTech,90.0,2026-03-10
Stud_22242,8104905256,Stud_22242@gmail.com,INC,Python Data Analytics,2017,80.33,2019,95.17,2022,BBA,95.06,2024,MTech,35.0,2024-02-18
Stud_22243,7103626461,Stud_22243@gmail.com,INC,Python Data Science,2020,91.59,2022,71.36,2025,Bcom,85.89,2027,MTech,54.0,2026-08-21
Stud_22244,7002881333,Stud_22244@gmail.com,INC,Python Selenium,2020,76.66,2022,67.51,2025,BBA,91.18,2027,MCA,69.0,2026-07-20
Stud_22245,7530809103,Stud_22245@gmail.com,INC,Python Selenium,2017,74.58,2019,78.06,2022,BCA,86.62,0,,,2022-10-21
Stud_22246,6126486906,Stud_22246@gmail.com,INC,Python Selenium,2020,86.44,2022,81.4,2025,BBA,98.57,2027,MCA,95.0,2026-01-03
Stud_22247,7614667033,Stud_22247@gmail.com,INC,Python Data Science,2017,79.47,2019,65.82,2023,BTech,74.87,2025,MCA,91.0,2025-12-26
Stud_22248,6511728422,Stud_22248@gmail.com,INC,Python FullStack Development,2018,60.24,2020,83.85,2023,Bcom,86.76,0,,,2023-11-08
Stud_22249,8189948662,Stud_22249@gmail.com,PAID,Python FullStack Development,2017,65.81,2019,83.28,2022,BBA,77.83,2024,ME,98.0,2024-05-01
Stud_22250,7299419657,Stud_22250@gmail.com,PAID,Python Data Science,2019,86.28,2021,91.94,2024,BCA,70.58,2026,MCA,56.0,2026-10-04
Stud_22251,7922558193,Stud_22251@gmail.com,PAID,Python Selenium,2018,89.91,2020,84.31,2023,Bcom,68.65,2025,ME,53.0,2025-04-27
Stud_22252,6149470227,Stud_22252@gmail.com,INC,Python Data Science,2018,74.54,2020,61.46,2023,BBA,67.75,2025,ME,46.0,2025-01-01
Stud_22253,7368290728,Stud_22253@gmail.com,INC,Python Data Analytics,2019,60.19,2021,90.38,2024,BCA,81.49,2026,MCA,96.0,2026-01-12
Stud_22254,6409024762,Stud_22254@gmail.com,INC,Python Data Science,2019,87.34,2021,62.76,2024,BCA,93.78,2026,MCA,77.0,2026-12-17
Stud_22255,9415739660,Stud_22255@gmail.com,PAID,Python Data Analytics,2019,75.67,2021,78.24,2024,Bsc,97.73,0,,,2024-07-22
Stud_22256,8914352727,Stud_22256@gmail.com,PAID,Python Data Analytics,2019,96.25,2021,91.85,2025,BTech,73.22,0,,,2025-08-09
Stud_22257,9468213803,Stud_22257@gmail.com,PAID,Python FullStack Development,2017,97.58,2019,98.29,2023,BE,84.92,2025,MTech,55.0,2025-10-11
Stud_22258,9584274637,Stud_22258@gmail.com,PAID,Python Selenium,2019,75.44,2021,75.24,2024,BBA,64.84,2026,MTech,52.0,2026-07-11
Stud_22259,8631893074,Stud_22259@gmail.com,PAID,Python FullStack Development,2017,93.54,2019,63.53,2022,BBA,92.57,0,,,2022-08-12
Stud_22260,6681558659,Stud_22260@gmail.com,PAID,Python Data Analytics,2018,66.84,2020,80.15,2024,BTech,86.17,2026,MTech,67.0,2026-06-02
Stud_22261,9160838700,Stud_22261@gmail.com,INC,Python Selenium,2018,73.36,2020,96.57,2023,BCA,97.94,2025,MTech,58.0,2025-07-25
Stud_22262,7670699883,Stud_22262@gmail.com,PAID,Python Data Analytics,2019,70.94,2021,86.71,2024,Bcom,73.28,0,,,2024-08-18
Stud_22263,9288538527,Stud_22263@gmail.com,PAID,Python Data Science,2020,71.26,2022,61.91,2025,Bsc,90.12,0,,,2025-02-03
Stud_22264,9924644021,Stud_22264@gmail.com,INC,Python Data Analytics,2019,65.45,2021,78.85,2024,Bsc,87.42,2026,ME,39.0,2026-01-10
Stud_22265,6890915477,Stud_22265@gmail.com,INC,Python Selenium,2020,74.38,2022,80.38,2026,BE,75.26,2028,MCA,95.0,2026-04-14
Stud_22266,7132442694,Stud_22266@gmail.com,INC,Python Data Analytics,2017,80.5,2019,97.17,2022,Bsc,67.77,0,,,2022-09-09
Stud_22267,6780719206,Stud_22267@gmail.com,INC,Python Selenium,2017,73.4,2019,69.05,2022,BCA,86.26,2024,ME,80.0,2024-07-08
Stud_22268,6496353298,Stud_22268@gmail.com,INC,Python Data Science,2018,89.02,2020,62.04,2023,BBA,92.46,2025,MCA,93.0,2025-06-16
Stud_22269,8852153595,Stud_22269@gmail.com,INC,Python Selenium,2020,70.2,2022,62.45,2025,BBA,79.03,2027,ME,36.0,2026-05-17
Stud_22270,8065725233,Stud_22270@gmail.com,INC,Python FullStack Development,2017,89.28,2019,66.44,2022,BCA,78.59,2024,ME,82.0,2024-01-03
Stud_22271,9099705744,Stud_22271@gmail.com,INC,Python FullStack Development,2018,95.76,2020,74.62,2023,Bsc,61.97,0,,,2023-08-24
Stud_22272,6860497592,Stud_22272@gmail.com,INC,Python Data Science,2019,78.16,2021,79.56,2024,BCA,86.64,2026,MCA,97.0,2026-07-04
Stud_22273,8250476747,Stud_22273@gmail.com,INC,Python Data Science,2019,93.65,2021,67.94,2024,Bcom,71.61,2026,MCA,53.0,2026-05-09
Stud_22274,9408784981,Stud_22274@gmail.com,INC,Python Selenium,2018,82.28,2020,64.27,2023,BBA,85.75,2025,MCA,83.0,2025-10-19
Stud_22275,8378081144,Stud_22275@gmail.com,INC,Python Data Analytics,2019,84.82,2021,94.04,2024,Bcom,90.06,0,,,2024-07-08
Stud_22276,6267463949,Stud_22276@gmail.com,INC,Python Data Science,2017,74.23,2019,79.94,2022,BBA,62.38,2024,ME,63.0,2024-06-03
Stud_22277,9090144479,Stud_22277@gmail.com,PAID,Python Selenium,2019,71.92,2021,88.09,2025,BE,87.32,2027,MTech,75.0,2026-05-05
Stud_22278,7713899405,Stud_22278@gmail.com,PAID,Python Data Analytics,2019,87.19,2021,91.65,2024,BBA,60.04,0,,,2024-11-19
Stud_22279,8202921461,Stud_22279@gmail.com,PAID,Python Selenium,2018,82.23,2020,93.49,2023,Bcom,91.32,0,,,2023-01-14
Stud_22280,6797208033,Stud_22280@gmail.com,PAID,Python Data Science,2019,87.87,2021,63.32,2025,BTech,69.01,2027,MCA,46.0,2026-11-12
Stud_22281,9537502366,Stud_22281@gmail.com,INC,Python Data Science,2019,91.17,2021,86.77,2025,BTech,75.03,2027,MCA,65.0,2026-05-18
Stud_22282,8032037494,Stud_22282@gmail.com,INC,Python Selenium,2017,87.45,2019,83.16,2022,BCA,92.98,2024,MCA,87.0,2024-11-24
Stud_22283,6610997509,Stud_22283@gmail.com,INC,Python Data Analytics,2019,98.85,2021,93.16,2024,BBA,66.77,2026,MCA,94.0,2026-05-25
Stud_22284,9097827744,Stud_22284@gmail.com,PAID,Python Selenium,2020,94.69,2022,67.55,2026,BE,66.87,2028,ME,92.0,2026-05-01
Stud_22285,7818568159,Stud_22285@gmail.com,PAID,Python Data Analytics,2020,65.35,2022,94.02,2025,Bcom,91.4,2027,MCA,55.0,2026-10-22
Stud_22286,8569001430,Stud_22286@gmail.com,PAID,Python Data Analytics,2018,62.7,2020,73.5,2023,BBA,79.56,2025,MTech,59.0,2025-10-23
Stud_22287,7413447349,Stud_22287@gmail.com,INC,Python FullStack Development,2020,75.99,2022,75.86,2025,BBA,63.93,0,,,2025-04-27
Stud_22288,7087260348,Stud_22288@gmail.com,INC,Python FullStack Development,2019,98.52,2021,98.17,2024,BBA,97.28,0,,,2024-05-05
Stud_22289,8540620565,Stud_22289@gmail.com,INC,Python Data Science,2017,95.42,2019,79.72,2022,BCA,81.07,2024,MTech,86.0,2024-11-01
Stud_22290,9397462079,Stud_22290@gmail.com,PAID,Python Data Science,2020,95.32,2022,76.39,2025,BBA,97.03,2027,MTech,40.0,2026-08-10
Stud_22291,6506578520,Stud_22291@gmail.com,PAID,Python FullStack Development,2018,65.88,2020,85.49,2023,BCA,92.15,2025,MTech,86.0,2025-06-02
Stud_22292,9202436942,Stud_22292@gmail.com,INC,Python Selenium,2018,73.54,2020,94.81,2023,BCA,91.14,0,,,2023-11-07
Stud_22293,8066389715,Stud_22293@gmail.com,PAID,Python Selenium,2018,90.27,2020,70.42,2023,Bsc,76.65,2025,ME,76.0,2025-11-04
Stud_22294,7189288377,Stud_22294@gmail.com,PAID,Python Data Science,2017,62.66,2019,95.89,2023,BTech,96.91,2025,ME,61.0,2025-02-04
Stud_22295,6939667249,Stud_22295@gmail.com,PAID,Python Data Analytics,2019,88.46,2021,67.94,2024,BCA,65.96,2026,ME,49.0,2026-01-04
Stud_22296,8975678600,Stud_22296@gmail.com,INC,Python Data Science,2019,60.32,2021,81.07,2025,BTech,91.51,0,,,2025-10-14
Stud_22297,7199298510,Stud_22297@gmail.com,PAID,Python Data Analytics,2018,93.81,2020,74.41,2024,BTech,64.56,0,,,2024-02-20
Stud_22298,7534323133,Stud_22298@gmail.com,INC,Python FullStack Development,2018,62.73,2020,83.01,2023,BCA,67.9,0,,,2023-06-12
Stud_22299,6587209747,Stud_22299@gmail.com,INC,Python Selenium,2020,98.59,2022,70.54,2026,BE,82.17,2028,MTech,98.0,2026-04-19
Stud_22300,7196451782,Stud_22300@gmail.com,PAID,Python Data Analytics,2018,79.45,2020,68.46,2024,BTech,71.25,2026,MCA,49.0,2026-07-24
Stud_22301,7095219149,Stud_22301@gmail.com,PAID,Python Data Science,2019,80.81,2021,86.29,2025,BE,91.87,2027,ME,50.0,2026-02-01
Stud_22302,8166747697,Stud_22302@gmail.com,INC,Python Data Analytics,2018,94.75,2020,90.17,2023,BCA,62.7,2025,MCA,77.0,2025-06-14
Stud_22303,6859985983,Stud_22303@gmail.com,INC,Python Data Analytics,2019,95.21,2021,80.16,2025,BE,85.93,0,,,2025-04-05
Stud_22304,9964076677,Stud_22304@gmail.com,INC,Python FullStack Development,2020,91.7,2022,77.33,2025,Bsc,73.05,0,,,2025-08-20
Stud_22305,8368377562,Stud_22305@gmail.com,PAID,Python Data Analytics,2017,91.33,2019,66.3,2022,BCA,94.07,2024,MCA,78.0,2024-03-03
Stud_22306,7884432585,Stud_22306@gmail.com,INC,Python FullStack Development,2019,66.0,2021,64.04,2024,BBA,79.17,2026,MCA,75.0,2026-01-09
Stud_22307,9413987821,Stud_22307@gmail.com,PAID,Python Selenium,2017,97.81,2019,83.21,2022,Bcom,85.23,0,,,2022-08-19
Stud_22308,7181102100,Stud_22308@gmail.com,INC,Python FullStack Development,2017,97.18,2019,67.01,2023,BE,98.72,2025,ME,45.0,2025-10-02
Stud_22309,9091009760,Stud_22309@gmail.com,PAID,Python FullStack Development,2019,72.74,2021,71.81,2024,Bcom,77.29,2026,ME,43.0,2026-07-03
Stud_22310,6659502649,Stud_22310@gmail.com,PAID,Python FullStack Development,2020,92.81,2022,91.49,2026,BTech,84.66,2028,MTech,98.0,2026-11-01
Stud_22311,8209083132,Stud_22311@gmail.com,INC,Python FullStack Development,2018,96.12,2020,61.07,2023,Bsc,83.82,2025,MCA,76.0,2025-09-26
Stud_22312,9780652796,Stud_22312@gmail.com,INC,Python Selenium,2020,62.18,2022,90.37,2025,Bsc,61.03,0,,,2025-02-26
Stud_22313,9204177683,Stud_22313@gmail.com,INC,Python Data Analytics,2017,78.34,2019,95.45,2022,Bsc,75.12,2024,MTech,67.0,2024-06-14
Stud_22314,7295668394,Stud_22314@gmail.com,INC,Python Data Science,2020,80.93,2022,82.43,2025,Bsc,70.89,2027,ME,73.0,2026-10-01
Stud_22315,8057672144,Stud_22315@gmail.com,INC,Python Data Analytics,2018,93.22,2020,63.47,2023,Bcom,63.27,2025,ME,72.0,2025-12-22
Stud_22316,6955544763,Stud_22316@gmail.com,PAID,Python Data Science,2020,86.24,2022,78.21,2026,BE,89.09,0,,,2026-11-03
Stud_22317,8362432002,Stud_22317@gmail.com,PAID,Python FullStack Development,2019,68.9,2021,75.02,2024,BBA,61.86,2026,ME,64.0,2026-01-23
Stud_22318,7060447766,Stud_22318@gmail.com,PAID,Python Data Science,2019,96.99,2021,80.57,2024,Bsc,87.89,2026,MCA,79.0,2026-04-13
Stud_22319,6690271276,Stud_22319@gmail.com,PAID,Python Data Science,2017,98.97,2019,96.8,2022,Bsc,98.59,2024,MTech,53.0,2024-01-20
Stud_22320,9984794859,Stud_22320@gmail.com,PAID,Python Data Analytics,2017,96.29,2019,93.6,2022,BCA,95.23,0,,,2022-07-14
Stud_22321,9054201502,Stud_22321@gmail.com,PAID,Python Data Science,2018,90.11,2020,68.0,2024,BE,85.75,0,,,2024-04-22
Stud_22322,6912182891,Stud_22322@gmail.com,PAID,Python FullStack Development,2020,63.62,2022,72.42,2025,BCA,71.4,0,,,2025-09-25
Stud_22323,6975101991,Stud_22323@gmail.com,PAID,Python Data Analytics,2019,78.61,2021,62.11,2024,BCA,64.2,2026,MTech,69.0,2026-08-01
Stud_22324,6098198665,Stud_22324@gmail.com,PAID,Python FullStack Development,2017,74.13,2019,70.07,2023,BE,62.68,2025,ME,76.0,2025-06-22
Stud_22325,6726543747,Stud_22325@gmail.com,PAID,Python Data Science,2020,71.95,2022,98.93,2026,BE,60.49,2028,MCA,61.0,2026-06-26
Stud_22326,9040130784,Stud_22326@gmail.com,PAID,Python Data Analytics,2018,74.7,2020,77.8,2023,BBA,84.41,2025,ME,74.0,2025-03-09
Stud_22327,8698015957,Stud_22327@gmail.com,PAID,Python Data Analytics,2018,94.82,2020,96.3,2023,Bsc,69.6,2025,MCA,44.0,2025-08-18
Stud_22328,7745986695,Stud_22328@gmail.com,INC,Python Selenium,2019,64.02,2021,81.11,2024,BBA,98.1,2026,MTech,68.0,2026-05-21
Stud_22329,6999597943,Stud_22329@gmail.com,INC,Python Data Analytics,2018,95.09,2020,85.97,2023,Bsc,96.7,2025,MCA,53.0,2025-10-20
Stud_22330,9979411946,Stud_22330@gmail.com,INC,Python Data Analytics,2018,91.09,2020,61.07,2023,BBA,90.39,2025,MCA,52.0,2025-07-23
Stud_22331,7659061000,Stud_22331@gmail.com,PAID,Python Data Analytics,2020,73.93,2022,62.54,2025,BCA,75.31,0,,,2025-11-01
Stud_22332,7424223001,Stud_22332@gmail.com,INC,Python Data Science,2019,90.84,2021,82.92,2025,BTech,79.38,2027,MCA,77.0,2026-08-06
Stud_22333,8461375992,Stud_22333@gmail.com,INC,Python FullStack Development,2020,75.12,2022,89.35,2025,BCA,81.4,2027,MCA,92.0,2026-05-06
Stud_22334,6785262110,Stud_22334@gmail.com,PAID,Python Data Science,2018,81.62,2020,92.06,2023,Bsc,60.83,2025,ME,44.0,2025-06-06
Stud_22335,7458114850,Stud_22335@gmail.com,INC,Python Data Science,2020,85.46,2022,60.56,2026,BTech,62.44,2028,MTech,72.0,2026-10-07
Stud_22336,9478799798,Stud_22336@gmail.com,PAID,Python Data Science,2020,79.7,2022,72.83,2025,Bcom,77.1,0,,,2025-04-18
Stud_22337,7341190254,Stud_22337@gmail.com,PAID,Python FullStack Development,2018,80.43,2020,81.84,2023,Bcom,95.95,0,,,2023-06-10
Stud_22338,9320573998,Stud_22338@gmail.com,INC,Python FullStack Development,2020,75.43,2022,81.34,2026,BTech,65.52,2028,MCA,87.0,2026-06-26
Stud_22339,6605020803,Stud_22339@gmail.com,INC,Python FullStack Development,2018,94.66,2020,61.31,2023,BCA,97.86,2025,ME,36.0,2025-06-05
Stud_22340,6272976481,Stud_22340@gmail.com,INC,Python Data Science,2018,60.73,2020,89.75,2024,BE,73.05,2026,MCA,60.0,2026-05-05
Stud_22341,8213932050,Stud_22341@gmail.com,PAID,Python FullStack Development,2020,80.07,2022,92.09,2025,BBA,76.05,2027,MCA,94.0,2026-11-12
Stud_22342,6436233735,Stud_22342@gmail.com,INC,Python Selenium,2018,74.74,2020,62.18,2023,BBA,89.42,0,,,2023-05-06
Stud_22343,9778011955,Stud_22343@gmail.com,PAID,Python FullStack Development,2019,74.95,2021,91.07,2025,BTech,66.95,2027,MTech,47.0,2026-12-02
Stud_22344,8372838470,Stud_22344@gmail.com,INC,Python Data Analytics,2017,63.5,2019,70.47,2022,Bsc,97.36,0,,,2022-09-10
Stud_22345,6848416652,Stud_22345@gmail.com,PAID,Python Selenium,2018,92.97,2020,68.06,2024,BTech,78.7,0,,,2024-08-05
Stud_22346,9477754380,Stud_22346@gmail.com,PAID,Python Data Science,2018,61.51,2020,86.52,2024,BTech,66.88,2026,MCA,80.0,2026-12-05
Stud_22347,9035953447,Stud_22347@gmail.com,INC,Python Data Analytics,2019,96.81,2021,67.08,2024,BBA,92.2,2026,MCA,83.0,2026-02-06
Stud_22348,8139115572,Stud_22348@gmail.com,PAID,Python FullStack Development,2020,92.55,2022,64.45,2025,BCA,95.67,2027,MTech,71.0,2026-06-13
Stud_22349,7630034863,Stud_22349@gmail.com,PAID,Python Selenium,2019,83.79,2021,87.82,2025,BTech,71.74,2027,MCA,51.0,2026-10-25
Stud_22350,7561575090,Stud_22350@gmail.com,PAID,Python Data Analytics,2019,81.38,2021,86.64,2025,BTech,66.13,2027,MCA,52.0,2026-08-03
Stud_22351,7470709678,Stud_22351@gmail.com,PAID,Python Selenium,2019,62.92,2021,66.87,2024,BBA,91.27,2026,MCA,70.0,2026-11-23
Stud_22352,7119091933,Stud_22352@gmail.com,INC,Python Selenium,2020,68.35,2022,93.24,2025,BBA,75.08,2027,MCA,98.0,2026-05-20
Stud_22353,7702113433,Stud_22353@gmail.com,INC,Python Selenium,2020,96.0,2022,75.06,2025,BCA,86.43,2027,MTech,40.0,2026-08-24
Stud_22354,8882177425,Stud_22354@gmail.com,INC,Python Selenium,2020,85.87,2022,85.03,2025,BCA,92.74,2027,ME,56.0,2026-07-21
Stud_22355,8893142396,Stud_22355@gmail.com,INC,Python Data Analytics,2019,91.49,2021,71.51,2024,Bsc,72.84,2026,ME,84.0,2026-05-14
Stud_22356,7786356931,Stud_22356@gmail.com,INC,Python Data Science,2017,60.29,2019,70.02,2022,BCA,64.78,2024,MCA,61.0,2024-09-02
Stud_22357,7215778190,Stud_22357@gmail.com,INC,Python Data Science,2020,91.96,2022,67.06,2025,Bcom,64.64,2027,MTech,35.0,2026-08-11
Stud_22358,6367463396,Stud_22358@gmail.com,INC,Python Data Science,2018,74.12,2020,69.7,2023,BCA,80.63,0,,,2023-01-26
Stud_22359,8913404554,Stud_22359@gmail.com,PAID,Python Selenium,2017,87.87,2019,84.61,2022,Bsc,80.09,0,,,2022-07-02
Stud_22360,9986215170,Stud_22360@gmail.com,PAID,Python Data Analytics,2017,95.24,2019,63.25,2022,Bcom,66.02,2024,MTech,56.0,2024-05-15
Stud_22361,6376527327,Stud_22361@gmail.com,PAID,Python Data Science,2019,83.29,2021,87.52,2025,BE,88.84,0,,,2025-12-04
Stud_22362,9025118802,Stud_22362@gmail.com,PAID,Python Selenium,2017,96.55,2019,76.85,2022,BBA,60.64,2024,ME,77.0,2024-04-28
Stud_22363,8929553517,Stud_22363@gmail.com,INC,Python Selenium,2020,83.45,2022,92.01,2025,Bsc,94.54,0,,,2025-01-19
Stud_22364,7387471802,Stud_22364@gmail.com,PAID,Python Selenium,2018,87.52,2020,95.43,2023,BCA,78.35,0,,,2023-03-05
Stud_22365,9418252016,Stud_22365@gmail.com,INC,Python Data Science,2020,98.33,2022,84.43,2026,BTech,76.43,2028,MTech,83.0,2026-04-23
Stud_22366,7433207617,Stud_22366@gmail.com,INC,Python FullStack Development,2020,85.93,2022,97.59,2025,Bsc,90.78,2027,MCA,83.0,2026-08-21
Stud_22367,9111864017,Stud_22367@gmail.com,INC,Python Data Science,2020,93.47,2022,87.35,2025,Bcom,80.46,0,,,2025-08-28
Stud_22368,6407476888,Stud_22368@gmail.com,INC,Python Data Science,2017,95.79,2019,85.87,2022,BBA,83.32,2024,MTech,89.0,2024-01-13
Stud_22369,9036262663,Stud_22369@gmail.com,INC,Python Data Science,2020,80.4,2022,66.11,2025,Bsc,76.41,0,,,2025-09-19
Stud_22370,8024050024,Stud_22370@gmail.com,INC,Python FullStack Development,2020,86.65,2022,98.94,2025,BBA,61.01,2027,MCA,44.0,2026-02-17
Stud_22371,6245534670,Stud_22371@gmail.com,INC,Python Selenium,2020,68.0,2022,88.76,2025,Bsc,90.43,0,,,2025-04-22
Stud_22372,8595370317,Stud_22372@gmail.com,PAID,Python Data Analytics,2018,87.51,2020,83.36,2023,BBA,86.69,0,,,2023-10-05
Stud_22373,8932325273,Stud_22373@gmail.com,PAID,Python Selenium,2017,98.95,2019,62.55,2023,BTech,67.91,2025,ME,65.0,2025-10-03
Stud_22374,7412212278,Stud_22374@gmail.com,PAID,Python Selenium,2020,84.21,2022,80.7,2026,BTech,84.47,2028,ME,55.0,2026-04-03
Stud_22375,7809451830,Stud_22375@gmail.com,PAID,Python FullStack Development,2017,90.47,2019,92.89,2022,Bsc,90.63,2024,MTech,59.0,2024-05-22
Stud_22376,7516457588,Stud_22376@gmail.com,PAID,Python Selenium,2018,86.43,2020,90.65,2024,BTech,90.37,2026,MCA,88.0,2026-03-19
Stud_22377,9197176509,Stud_22377@gmail.com,INC,Python Data Science,2019,79.88,2021,63.62,2024,BCA,86.8,2026,MCA,36.0,2026-10-10
Stud_22378,9149641140,Stud_22378@gmail.com,PAID,Python FullStack Development,2020,88.72,2022,67.25,2025,Bsc,67.48,2027,MCA,68.0,2026-09-13
Stud_22379,8283311227,Stud_22379@gmail.com,PAID,Python Selenium,2018,71.04,2020,95.9,2023,Bcom,80.86,2025,MTech,46.0,2025-07-19
Stud_22380,6019197686,Stud_22380@gmail.com,INC,Python FullStack Development,2020,98.71,2022,76.39,2025,BBA,90.32,2027,ME,45.0,2026-09-17
Stud_22381,9879750206,Stud_22381@gmail.com,PAID,Python Data Science,2020,81.44,2022,76.04,2025,BCA,82.34,2027,MCA,88.0,2026-09-01
Stud_22382,9778122119,Stud_22382@gmail.com,INC,Python Selenium,2020,61.87,2022,62.52,2025,BCA,69.76,0,,,2025-02-25
Stud_22383,9229619863,Stud_22383@gmail.com,INC,Python Data Analytics,2017,60.97,2019,74.71,2022,BBA,64.19,2024,ME,55.0,2024-01-11
Stud_22384,8405857144,Stud_22384@gmail.com,PAID,Python Data Analytics,2019,64.04,2021,85.74,2025,BTech,77.88,2027,ME,95.0,2026-05-26
Stud_22385,7932479534,Stud_22385@gmail.com,PAID,Python Data Analytics,2019,81.33,2021,80.89,2024,BBA,73.59,2026,ME,62.0,2026-12-18
Stud_22386,7314106345,Stud_22386@gmail.com,PAID,Python FullStack Development,2020,71.23,2022,67.67,2025,BBA,73.73,2027,ME,80.0,2026-03-10
Stud_22387,7685322700,Stud_22387@gmail.com,PAID,Python FullStack Development,2018,63.01,2020,63.61,2023,Bcom,72.83,2025,ME,78.0,2025-10-21
Stud_22388,6117259118,Stud_22388@gmail.com,PAID,Python Selenium,2018,88.65,2020,61.81,2023,BCA,90.84,2025,ME,38.0,2025-08-04
Stud_22389,8767079923,Stud_22389@gmail.com,INC,Python Data Analytics,2020,71.6,2022,96.83,2025,Bsc,64.64,0,,,2025-01-26
Stud_22390,9305846343,Stud_22390@gmail.com,INC,Python Data Analytics,2017,88.57,2019,90.75,2022,BCA,93.91,2024,MCA,84.0,2024-02-09
Stud_22391,9310935563,Stud_22391@gmail.com,INC,Python Data Analytics,2018,77.36,2020,78.66,2023,Bsc,66.35,2025,MCA,41.0,2025-08-18
Stud_22392,6177518364,Stud_22392@gmail.com,PAID,Python Selenium,2019,70.74,2021,72.97,2024,BBA,88.71,2026,MTech,59.0,2026-06-27
Stud_22393,7584288152,Stud_22393@gmail.com,PAID,Python Selenium,2019,97.78,2021,70.45,2024,Bsc,76.28,2026,ME,42.0,2026-11-16
Stud_22394,8082322984,Stud_22394@gmail.com,PAID,Python Selenium,2020,86.78,2022,82.39,2025,Bcom,95.23,0,,,2025-02-05
Stud_22395,7735859828,Stud_22395@gmail.com,INC,Python Data Analytics,2019,74.61,2021,84.73,2024,Bcom,72.26,2026,MCA,91.0,2026-03-11
Stud_22396,7940493906,Stud_22396@gmail.com,PAID,Python Data Analytics,2020,86.99,2022,94.05,2026,BTech,97.62,2028,MTech,82.0,2026-03-23
Stud_22397,6403117935,Stud_22397@gmail.com,INC,Python Selenium,2018,77.07,2020,92.8,2023,BBA,62.38,0,,,2023-06-06
Stud_22398,6353344539,Stud_22398@gmail.com,INC,Python FullStack Development,2019,83.35,2021,95.97,2024,Bsc,65.67,2026,MTech,35.0,2026-07-03
Stud_22399,6476612236,Stud_22399@gmail.com,INC,Python FullStack Development,2018,85.5,2020,74.92,2023,Bsc,64.28,2025,ME,55.0,2025-09-03
Stud_22400,7654641758,Stud_22400@gmail.com,INC,Python FullStack Development,2019,98.18,2021,92.43,2024,Bcom,70.34,2026,MCA,50.0,2026-08-16
Stud_22401,8721125089,Stud_22401@gmail.com,INC,Python Data Science,2020,96.78,2022,83.94,2026,BE,94.99,0,,,2026-10-26
